Date,Close,Volume,Open,High,Low
02/16/2021,62.14,7526113,63.11,63.26,62.10
02/12/2021,63.08,6663628,62.32,63.12,62.31
02/11/2021,62.70,7690915,63.56,63.9666,62.28
02/10/2021,63.27,9577544,63.84,63.90,62.93
02/09/2021,63.67,5437365,63.08,63.845,62.91
02/08/2021,63.11,7003488,63.79,63.87,62.835
02/05/2021,63.60,9170225,63.50,64.065,63.28
02/04/2021,63.35,9928668,62.48,63.39,62.25
02/03/2021,62.17,9933501,62.18,62.75,61.98
02/02/2021,62.37,10528000,61.88,62.92,61.795
02/01/2021,61.51,10553530,60.92,62.01,60.74
01/29/2021,60.43,11451810,61.16,61.50,60.205
01/28/2021,61.22,11166410,62.55,63.24,61.17
01/27/2021,62.55,14789030,61.40,63.18,61.37
01/26/2021,61.80,8186548,61.06,62.04,60.84
01/25/2021,60.90,8524722,60.38,60.945,59.77
01/22/2021,60.36,9897003,60.94,61.15,59.74
01/21/2021,61.21,6951250,61.65,61.85,60.92
01/20/2021,61.56,7025010,61.37,62.025,61.145
01/19/2021,61.29,8903369,62.10,62.29,61.10
01/15/2021,61.78,7532602,61.60,61.995,61.21
01/14/2021,61.60,10258640,62.07,62.17,61.505
01/13/2021,62.06,8298324,62.32,62.59,61.965
01/12/2021,62.42,7758409,63.00,63.02,62.18
01/11/2021,63.03,6286635,62.95,63.565,62.84
01/08/2021,63.38,7751661,63.18,63.54,62.905
01/07/2021,63.07,7383087,62.85,63.74,62.85
01/06/2021,62.57,8685354,62.27,63.35,61.905
01/05/2021,62.96,11005680,63.68,63.79,62.48
01/04/2021,63.75,11249920,64.69,64.70,63.17
12/31/2020,64.69,6928616,64.34,64.77,64.01
12/30/2020,64.40,6191976,64.80,64.91,64.345
12/29/2020,64.46,7770151,65.25,65.27,64.225
12/28/2020,64.87,6463473,65.41,65.69,64.75
12/24/2020,64.96,3796498,65.05,65.59,64.78
12/23/2020,65.30,13075190,65.26,66.20,65.15
12/22/2020,65.15,17148220,64.56,66.00,64.43
12/21/2020,64.48,18210160,63.89,65.19,63.88
12/18/2020,65.06,33728700,63.48,65.335,63.43
12/17/2020,63.61,15320550,62.99,64.05,62.73
12/16/2020,62.78,16119880,61.87,63.19,61.85
12/15/2020,61.86,15510280,61.09,62.19,60.90
12/14/2020,60.76,16193570,60.83,61.6593,60.69
12/11/2020,60.61,16209930,60.94,61.00,59.42
12/10/2020,59.48,14219870,59.51,59.81,59.04
12/09/2020,59.73,12204060,58.89,59.91,58.80
12/08/2020,59.03,15237800,58.99,59.71,58.22
12/07/2020,59.80,14922930,59.96,60.20,59.63
12/04/2020,59.96,10872720,59.31,60.55,59.27
12/03/2020,59.27,9783917,59.22,59.98,59.06
12/02/2020,59.08,9330428,58.29,59.265,58.14
12/01/2020,58.74,11856020,58.20,59.28,58.01
11/30/2020,57.72,26676920,57.61,58.195,57.20
11/27/2020,57.76,5627039,57.40,57.87,57.15
11/25/2020,57.41,6848882,57.72,57.76,57.26
11/24/2020,57.57,10427810,56.60,57.90,56.36
11/23/2020,56.08,8236572,55.85,56.57,55.77
11/20/2020,55.70,8397531,56.36,56.44,55.68
11/19/2020,56.45,9643358,56.09,56.48,55.56
11/18/2020,56.25,8998775,57.12,57.29,56.24
11/17/2020,57.12,5569888,57.00,57.39,56.81
11/16/2020,57.15,6309178,57.02,57.61,56.875
11/13/2020,56.91,5871756,56.88,57.09,56.545
11/12/2020,56.45,7325363,57.255,57.49,56.10
11/11/2020,57.20,7724436,57.06,57.63,56.80
11/10/2020,56.67,9016029,56.91,57.24,56.20
11/09/2020,56.84,11486560,58.19,59.08,56.77
11/06/2020,56.80,7510696,56.77,56.98,56.15
11/05/2020,56.66,9017093,57.46,57.65,56.415
11/04/2020,56.49,12054850,58.00,58.09,56.35
11/03/2020,56.80,8911182,57.00,57.50,56.565
11/02/2020,56.45,11413160,56.44,57.47,56.115
10/30/2020,56.11,12603420,55.75,56.635,55.45
10/29/2020,56.02,13573710,55.20,56.755,55.14
10/28/2020,55.59,13910930,56.27,56.60,55.53
10/27/2020,57.08,10806520,57.64,57.98,57.02
10/26/2020,57.49,18876910,58.10,58.48,56.525
10/23/2020,59.90,9739283,59.90,60.16,59.71
